id,rosterId,league,team,last_updated,trade_block,trade_value,isRetired,injury,injury_discord_notified,hide_injury,age,birthDay,birthMonth,birthYear,college,draftPick,draftRound,firstName,fullName,cleanName,experiencePoints,height,homeState,homeTown,injuryLength,injuryType,isActive,isFreeAgent,isOnIR,isOnPracticeSquad,jerseyNum,lastName,legacyScore,portraitId,position,presentationId,playerBestOvr,playerSchemeOvr,reSignStatus,rookieYear,scheme,skillPoints,teamSchemeOvr,weight,yearsPro,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,contractLength,contractSalary,contractYearsLeft,desiredBonus,desiredLength,desiredSalary,durabilityGrade,intangibleGrade,physicalGrade,productionGrade,sizeGrade,rosterGoalList,signatureSlotList,accelRating,agilityRating,awareRating,confRating,injuryRating,jumpRating,speedRating,staminaRating,strengthRating,toughRating,impactBlockRating,leadBlockRating,passBlockFinesseRating,passBlockPowerRating,passBlockRating,runBlockFinesseRating,runBlockPowerRating,runBlockRating,breakSackRating,throwAccDeepRating,throwAccMidRating,throwAccRating,throwAccShortRating,throwOnRunRating,throwPowerRating,throwUnderPressureRating,playActionRating,bCVRating,breakTackleRating,catchRating,carryRating,cITRating,jukeMoveRating,kickRetRating,spinMoveRating,stiffArmRating,truckRating,changeOfDirectionRating,releaseRating,routeRunDeepRating,routeRunMedRating,routeRunShortRating,specCatchRating,finesseMovesRating,hitPowerRating,blockShedRating,manCoverRating,playRecRating,powerMovesRating,pressRating,pursuitRating,tackleRating,zoneCoverRating,kickAccRating,kickPowerRating,clutchTrait,devTrait,highMotorTrait,penaltyTrait,predictTrait,qBStyleTrait,forcePassTrait,sensePressureTrait,throwAwayTrait,tightSpiralTrait,coverBallTrait,runStyle,fightForYardsTrait,dropOpenPassTrait,feetInBoundsTrait,hPCatchTrait,playBallTrait,posCatchTrait,yACCatchTrait,bigHitTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,lBStyleTrait,stripBallTrait
1388353516,553386552,MEGA,Browns,2025-12-09 06:36:23.593535,False,220,False,,False,False,23,30,10,1940,Florida,19,5,Taylor,Taylor Lopez,Taylor Lopez,610,73,14,PLACEHOLDER,0,97,True,False,False,False,31,Lopez,2,3938,FB,2144,68,68,24,2026,1,0,63,255,0,1150000,1150000,0,0,3,3350000,3,0,0,0,0,63,73,65,99,[],[],80,79,60,55,97,71,79,96,80,84,66,81,32,49,67,55,64,69,38,19,10,10,35,23,37,27,36,55,58,60,64,55,57,26,59,66,73,62,50,44,42,51,51,35,27,37,42,37,24,40,41,31,45,24,45,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353843,553388200,MEGA,Eagles,2025-12-09 06:36:29.933218,False,398,False,,False,False,21,20,7,2026,N.C. State,18,5,Derek,Derek Armstrong,Derek Armstrong,157,76,9,PLACEHOLDER,0,97,True,False,False,False,54,Armstrong,0,3816,LEDGE,2079,68,68,24,2026,6,1,64,253,0,1080000,970000,440000,440000,4,4200000,4,0,0,0,0,64,82,12,97,[],[],87,73,65,50,90,82,83,71,82,83,71,46,27,28,29,44,32,36,30,35,26,30,22,36,21,38,37,33,45,31,58,37,43,44,27,24,25,66,41,44,31,43,44,70,78,63,44,63,59,40,76,78,47,32,47,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353401,553388681,MEGA,Buccaneers,2025-12-09 06:36:24.179721,False,398,False,,False,False,21,30,11,2064,Notre Dame,27,6,Robby,Robby Bolton,Robby Bolton,1397,77,1,PLACEHOLDER,0,97,True,False,False,False,90,Bolton,0,4135,LEDGE,2069,68,68,24,2026,6,0,68,274,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,68,79,12,99,[],[],79,71,67,49,97,77,80,92,87,86,68,46,25,38,26,34,29,40,32,22,15,15,16,22,30,48,24,48,40,32,52,29,30,35,38,40,42,61,41,35,33,39,44,60,79,64,48,65,70,34,76,78,43,45,31,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353221,553386789,MEGA,Bills,2025-12-09 06:36:22.212654,False,367,False,,False,False,22,11,4,2006,Wake Forest,6,7,Joshua,Joshua Whalen,Joshua Whalen,931,76,23,PLACEHOLDER,0,97,True,False,False,False,71,Whalen,0,4074,LEDGE,2065,68,68,24,2026,10,0,68,277,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,68,81,12,97,[],[],85,74,60,50,88,76,77,71,86,83,80,46,34,43,37,37,36,44,40,25,14,24,13,21,29,26,41,36,35,43,56,41,25,42,48,47,25,60,47,47,32,38,27,65,74,62,43,67,73,39,76,77,47,29,30,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353166,553387658,MEGA,Bengals,2025-12-09 06:36:21.556778,False,392,False,,False,False,21,0,2,1997,W. Kentucky,25,5,Rafael,Rafael Bennett,Rafael Bennett,2703,70,48,PLACEHOLDER,0,97,True,False,False,False,31,Bennett,1,3350,FS,2320,68,68,24,2026,9,0,68,208,0,1080000,970000,440000,440000,4,4200000,4,0,0,0,0,68,82,30,75,[],[],89,87,66,50,84,80,90,82,57,84,49,34,29,43,39,31,36,36,30,32,10,12,23,10,32,38,39,69,26,68,57,26,61,56,66,45,41,84,44,32,44,39,26,31,71,47,63,58,38,64,72,65,73,41,32,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353793,553386076,MEGA,Lions,2025-12-09 06:36:33.154516,False,272,False,,False,False,23,9,16,2031,Pittsburgh,13,7,Morgan,Morgan Whitfield,Morgan Whitfield,3387,68,10,PLACEHOLDER,0,97,True,False,False,True,82,Whitfield,0,10345,WR,2377,68,68,24,2026,4,0,68,185,0,0,0,0,0,0,0,0,0,1,2650000,0,68,90,12,98,[],[],95,89,60,50,84,91,91,85,49,84,33,35,36,47,28,43,28,45,28,24,18,12,31,24,24,33,36,67,61,77,70,75,84,76,81,42,53,94,72,72,64,65,76,38,44,39,36,31,34,36,24,48,47,31,38,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354105,553386831,MEGA,Lions,2025-12-09 06:36:33.152935,False,297,False,,False,False,23,6,5,1943,UCF,10,7,Brian,Brian Bullard,Brian Bullard,3712,74,39,PLACEHOLDER,0,97,True,False,False,False,93,Bullard,0,3787,REDGE,2085,68,68,24,2026,6,0,68,266,0,1020000,970000,200000,200000,4,4200000,4,0,0,0,0,68,82,12,97,[],[],86,74,65,50,88,73,84,89,79,81,68,38,36,31,26,38,32,36,43,21,33,20,18,34,14,28,26,31,42,44,57,47,33,33,24,25,35,68,42,27,29,44,46,70,78,68,47,58,65,26,78,77,44,40,27,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353402,553387274,MEGA,Buccaneers,2025-12-09 06:36:24.179945,False,392,False,,False,False,21,20,16,1945,Virginia Tech,27,7,Marco,Marco Parra,Marco Parra,1111,73,42,PLACEHOLDER,0,97,True,False,False,False,38,Parra,2,3938,SS,2343,68,68,24,2026,6,0,66,212,0,1010000,970000,160000,160000,4,4200000,4,0,0,0,0,66,83,28,98,[],[],88,81,60,49,92,83,87,97,68,83,58,47,44,42,34,43,42,39,28,27,20,36,15,35,32,38,32,48,48,67,49,41,57,54,50,66,61,79,43,42,47,25,34,32,80,57,66,67,31,66,78,74,69,39,26,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354490,553387522,MEGA,Saints,2025-12-09 06:36:38.070250,False,361,False,,False,False,22,0,7,1960,Southern Utah,23,3,Emmanuel,Emmanuel Woods,Emmanuel Woods,2236,77,4,PLACEHOLDER,0,97,True,False,False,False,85,Woods,0,3763,TE,2367,68,68,24,2026,0,0,68,264,0,1470000,1170000,1200000,1200000,4,5080000,4,0,0,0,0,68,77,12,99,[],[],83,84,66,50,80,68,83,78,78,78,67,50,56,63,57,53,52,60,41,20,30,11,11,22,24,33,46,64,65,79,66,77,62,39,68,64,63,80,67,55,61,72,74,25,36,34,44,27,42,36,47,27,48,37,27,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353220,553387875,MEGA,Bills,2025-12-09 06:36:22.212422,False,358,False,,False,False,21,7,5,2010,Wisconsin,5,7,Chet,Chet Aldridge,Chet Aldridge,1288,76,28,PLACEHOLDER,0,97,True,False,False,False,86,Aldridge,0,3666,WR,2396,67,67,24,2026,0,0,66,216,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,66,86,12,96,[],[],90,85,57,50,80,84,89,89,67,79,61,41,40,27,32,26,42,53,46,17,35,31,10,36,20,31,37,71,75,80,66,78,79,62,77,65,60,83,75,68,69,70,86,30,28,33,42,27,31,43,29,42,24,31,43,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354050,553388097,MEGA,Jets,2025-12-09 06:36:32.542113,False,326,False,,False,False,22,9,15,1989,Virginia Tech,26,6,Will,Will Osborne,Will Osborne,1726,70,8,PLACEHOLDER,0,97,True,False,False,False,33,Osborne,4,3662,FS,2323,67,67,24,2026,11,0,67,210,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,67,81,37,75,[],[],89,89,59,45,90,77,85,85,57,85,48,48,33,47,25,40,28,48,41,26,28,27,28,33,24,36,39,67,43,69,63,25,63,47,71,34,37,82,47,27,45,39,36,42,80,47,62,55,27,61,73,67,80,34,40,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354684,553388718,MEGA,Raiders,2025-12-09 06:36:35.812151,False,304,False,,False,False,22,4,5,1955,New Hampshire,14,5,Clay,Clay McMullen,Clay McMullen,500,72,3,PLACEHOLDER,0,97,True,False,False,False,41,McMullen,0,3673,MIKE,2196,67,67,2,2026,9,0,67,236,0,2140000,2140000,0,0,1,2140000,1,2020000,2,4280000,0,67,82,12,85,[],[],90,85,72,50,82,77,84,93,70,84,77,47,29,29,42,33,37,38,45,12,21,16,16,32,36,46,28,29,42,66,57,36,30,42,34,38,41,72,48,46,43,40,35,53,79,63,62,65,56,40,81,79,62,40,37,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354161,553386524,MEGA,Packers,2025-12-09 06:36:33.762620,False,268,False,,False,False,23,20,13,2057,North Carolina,3,6,Oscar,Oscar Hyde,Oscar Hyde,1612,71,16,PLACEHOLDER,0,97,True,False,False,False,31,Hyde,0,10348,CB,2043,67,67,24,2026,12,0,64,209,0,1070000,970000,400000,400000,4,4200000,4,0,0,0,0,64,85,45,99,[],[],90,84,62,50,83,87,87,80,50,78,45,26,46,37,41,46,36,27,45,19,10,33,34,37,12,40,29,58,29,66,58,24,65,92,69,24,44,91,40,39,48,45,44,30,66,48,73,59,43,67,69,57,66,29,41,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353460,553387560,MEGA,Cardinals,2025-12-09 06:36:24.923765,False,266,False,,False,False,23,31,8,1974,Clemson,1,7,Colin,Colin Wilkins,Colin Wilkins,2229,76,48,PLACEHOLDER,0,97,True,False,False,False,49,Wilkins,1,3666,MIKE,2192,67,67,24,2026,8,0,65,240,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,65,81,14,99,[],[],87,84,61,48,95,68,84,85,71,84,72,38,46,26,26,35,45,48,24,28,27,30,27,32,36,47,42,43,24,49,56,29,32,36,44,45,41,70,46,47,33,24,32,53,79,73,49,66,57,39,80,83,56,41,35,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353343,553387115,MEGA,Browns,2025-12-09 06:36:23.595811,False,259,False,,False,False,23,14,12,2043,USF,29,5,Julian,Julian Smith,Julian Smith,2545,75,26,PLACEHOLDER,0,97,True,False,False,True,31,Smith,0,4084,FS,2321,67,67,24,2026,12,1,67,207,0,0,0,0,0,0,0,0,0,1,1130000,0,67,85,28,99,[],[],90,86,66,50,83,81,89,81,74,79,64,44,29,36,32,42,34,25,30,21,13,29,18,10,36,43,47,54,30,63,47,34,59,55,62,58,55,78,46,31,25,24,48,33,84,61,63,65,45,63,74,65,69,30,44,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354619,553386278,MEGA,Steelers,2025-12-09 06:36:39.454545,False,323,False,,False,False,22,23,3,2043,Purdue,8,4,Darin,Darin Franklin,Darin Franklin,3368,77,7,PLACEHOLDER,0,97,True,False,False,False,78,Franklin,7,3787,LT,2274,67,67,24,2026,0,0,62,326,0,1240000,970000,1080000,1080000,4,4200000,4,0,0,0,0,62,84,75,99,[],[],76,58,68,54,94,63,67,91,89,79,80,81,64,72,67,67,72,75,28,17,28,32,24,27,25,37,30,37,28,38,58,44,47,39,26,27,31,54,45,41,45,44,47,25,27,31,26,26,24,28,35,33,38,46,35,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354106,553386510,MEGA,Lions,2025-12-09 06:36:33.153157,False,354,False,,False,False,21,0,12,2063,Florida State,28,7,Colby,Colby Aiken,Colby Aiken,2911,69,38,PLACEHOLDER,0,97,True,False,False,False,13,Aiken,1,10324,SS,2337,67,67,24,2026,8,0,66,224,0,1010000,970000,160000,160000,4,4200000,4,0,0,0,0,66,81,30,81,[],[],85,88,66,50,84,82,89,86,69,81,56,26,45,24,27,46,46,45,47,26,29,16,16,22,10,37,33,62,33,60,66,24,64,64,58,50,55,83,41,37,44,40,43,30,70,57,68,70,38,66,75,64,63,44,26,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353572,553387050,MEGA,Chiefs,2025-12-09 06:36:26.500851,False,423,False,,False,False,22,25,3,2014,North Dakota State,6,5,Kadeem,Kadeem Hill,Kadeem Hill,1616,71,51,PLACEHOLDER,0,97,True,False,False,False,6,Hill,0,3571,QB,2008,67,67,24,2026,5,0,67,221,0,1180000,970000,840000,840000,4,4200000,4,0,0,0,0,67,0,47,81,[],[],85,74,71,55,93,53,79,88,56,86,48,40,29,45,40,31,46,42,59,73,79,17,86,76,89,69,72,48,55,34,56,24,47,31,50,40,49,75,39,24,41,33,27,29,36,45,34,34,40,24,45,47,45,26,31,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354685,553387101,MEGA,Texans,2025-12-09 06:36:40.197526,False,359,False,,False,False,21,16,8,2012,Alabama,2,6,Josh,Josh Morgan,Josh Morgan,420,75,44,PLACEHOLDER,0,97,True,False,False,False,60,Morgan,7,10338,REDGE,2081,67,67,24,2026,6,0,66,270,0,1070000,970000,400000,400000,4,4200000,4,0,0,0,0,66,81,51,95,[],[],86,80,64,50,94,74,78,74,80,82,68,41,42,41,43,39,33,40,45,36,30,15,10,18,24,29,42,24,24,29,56,35,29,32,47,48,28,67,45,46,26,38,29,71,72,65,49,62,71,30,76,73,43,44,45,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354001,553388280,MEGA,Jaguars,2025-12-09 06:36:31.856456,False,354,False,,False,False,21,13,6,1951,LSU,28,3,Myles,Myles Dixon,Myles Dixon,2530,78,14,PLACEHOLDER,0,97,True,False,False,False,83,Dixon,0,3811,TE,2361,67,67,24,2026,1,0,67,252,0,1470000,1170000,1200000,1200000,4,5080000,4,0,0,0,0,67,75,12,98,[],[],85,82,62,50,84,75,84,86,72,86,56,60,56,50,66,60,56,58,42,11,20,32,12,28,24,27,38,62,64,83,74,75,62,25,66,69,73,68,64,57,62,68,79,42,46,40,40,28,25,25,32,28,26,44,44,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353105,553387412,MEGA,Bears,2025-12-09 06:36:20.858286,False,326,False,,False,False,22,23,15,2062,Illinois,16,3,Rashard,Rashard Bass,Rashard Bass,2758,70,22,PLACEHOLDER,0,97,True,False,False,False,14,Bass,11,3832,FS,2037,67,67,24,2026,10,0,67,191,0,1510000,1180000,1320000,1320000,4,5120000,4,0,0,0,0,67,83,43,75,[],[],90,88,60,55,95,85,92,90,56,84,55,28,41,32,24,43,32,25,28,36,12,35,11,23,35,46,38,68,44,62,61,30,66,81,73,30,36,89,46,39,33,24,44,40,65,55,58,65,28,73,67,62,73,35,45,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353054,553386121,MEGA,49ers,2025-12-09 06:36:20.250366,False,354,False,,False,False,21,9,4,1991,Texas Tech,6,6,Duke,Duke Goodrich,Duke Goodrich,1714,71,39,PLACEHOLDER,0,97,True,False,False,False,14,Goodrich,0,3939,HB,2174,67,67,24,2026,5,0,67,201,0,1060000,970000,360000,360000,4,4200000,4,0,0,0,0,67,87,12,97,[],[],89,85,65,50,81,77,94,96,62,80,39,47,29,41,47,33,48,25,39,22,29,16,18,28,37,26,32,73,72,69,80,55,82,88,73,66,65,86,67,38,50,53,47,40,36,37,43,46,40,34,40,32,40,40,27,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353683,553388709,MEGA,Commanders,2025-12-09 06:36:27.861043,False,268,False,Broken Ribs,True,False,23,23,7,1959,Miami,17,6,Jason,Jason McKinney,Jason McKinney,1826,77,21,PLACEHOLDER,4,85,False,False,False,False,55,McKinney,0,10331,LEDGE,2071,67,67,24,2026,9,0,67,263,0,1040000,970000,280000,280000,4,4200000,4,0,0,0,0,67,80,12,99,[],[],81,76,61,50,78,78,82,71,80,85,72,35,38,32,25,39,40,44,28,36,25,28,37,25,13,42,42,34,43,27,55,24,24,43,44,28,37,63,47,38,31,27,48,76,76,65,45,63,67,33,75,75,47,26,29,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354219,553387332,MEGA,,2025-12-09 06:36:42.920978,False,307,False,,False,False,22,14,16,1982,Alabama,32,7,Bryan,Bryan Carmon,Bryan Carmon,1914,71,50,PLACEHOLDER,0,97,True,True,False,False,33,Carmon,0,3777,CB,2044,67,67,24,2026,10,0,0,187,0,0,0,0,0,0,0,0,0,1,1330000,0,67,87,45,99,[],[],93,82,61,50,89,85,89,79,59,78,53,28,39,31,26,33,45,26,31,30,12,20,27,10,10,40,37,61,29,62,60,25,75,81,75,31,29,81,48,31,42,33,27,38,61,58,61,63,38,64,65,65,73,39,33,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354750,553387854,MEGA,,2025-12-09 06:36:42.922619,False,307,False,,False,False,22,29,5,1990,Tulane,30,4,Kaseem,Kaseem Brown,Kaseem Brown,1924,75,13,PLACEHOLDER,0,97,True,True,False,False,27,Brown,0,3760,CB,2060,67,67,24,2026,10,0,0,184,0,0,0,0,0,0,0,0,0,1,1330000,0,67,85,45,95,[],[],89,85,62,50,85,78,92,83,53,78,48,34,28,38,32,36,32,30,45,20,10,33,23,11,30,39,37,57,31,61,61,46,75,79,67,27,24,82,47,48,30,43,26,28,59,50,63,63,40,65,66,58,74,24,47,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353840,553386021,MEGA,Eagles,2025-12-09 06:36:29.932551,False,451,False,,False,False,21,29,9,2055,W. Kentucky,2,4,Klay,Klay Dorsett,Klay Dorsett,2447,75,15,PLACEHOLDER,0,97,True,False,False,False,14,Dorsett,0,3402,QB,2017,67,67,24,2026,3,1,67,216,0,1440000,1160000,1120000,1120000,4,5040000,4,0,0,0,0,67,0,47,97,[],[],83,81,67,50,97,60,77,86,59,80,32,46,27,44,33,37,33,46,64,70,79,13,84,78,92,73,76,53,61,30,56,41,51,46,54,47,59,81,45,42,45,34,30,41,35,39,28,31,32,41,28,28,42,28,46,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353400,553388377,MEGA,Buccaneers,2025-12-09 06:36:24.179493,False,326,False,,False,False,22,7,6,2022,Oklahoma State,22,6,Jake,Jake Seymour,Jake Seymour,796,78,45,PLACEHOLDER,0,97,True,False,False,False,82,Seymour,0,3666,TE,2356,67,67,24,2026,0,0,67,256,0,1040000,970000,280000,280000,4,4200000,4,0,0,0,0,67,76,12,98,[],[],87,81,66,49,92,79,84,90,74,81,61,59,61,50,67,55,56,56,34,18,22,32,18,28,17,26,43,61,63,76,70,78,56,34,61,66,63,70,65,59,67,67,72,26,33,40,28,38,38,33,27,34,30,44,41,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354217,553386466,MEGA,Panthers,2025-12-09 06:36:34.638974,False,247,False,,False,False,23,7,16,2010,UCF,12,6,Brandon,Brandon Sampson,Brandon Sampson,238,75,4,PLACEHOLDER,0,97,True,False,False,True,37,Sampson,0,3566,CB,2038,67,67,24,2026,10,1,63,201,0,0,0,0,0,0,0,0,0,1,1450000,0,63,86,45,95,[],[],91,88,62,50,85,77,88,84,57,85,51,48,28,47,38,27,32,40,39,14,17,15,36,25,13,25,33,65,44,63,59,34,75,73,71,45,28,89,44,42,37,35,41,26,62,62,59,61,32,70,70,62,73,46,34,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353053,553387276,MEGA,49ers,2025-12-09 06:36:20.250154,False,329,False,,False,False,22,17,7,1971,Syracuse,17,4,Collin,Collin Albertson,Collin Albertson,2828,73,44,PLACEHOLDER,0,97,True,False,False,False,99,Albertson,0,10315,SAM,2255,66,66,24,2026,8,0,61,236,0,1220000,970000,1000000,1000000,4,4200000,4,0,0,0,0,61,82,12,99,[],[],89,78,68,50,96,69,86,81,74,81,68,26,30,36,25,41,39,27,27,29,21,31,26,28,14,38,25,35,26,55,53,28,28,40,28,26,28,68,48,46,41,27,40,57,72,72,48,70,59,45,75,75,59,33,29,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354793,553386421,MEGA,Vikings,2025-12-09 06:36:41.486298,False,323,False,,False,False,22,13,8,2019,Fresno State,26,3,Bret,Bret Colvin,Bret Colvin,2656,78,23,PLACEHOLDER,0,97,True,False,False,False,72,Colvin,14,3473,RT,2301,66,66,24,2026,5,0,66,315,0,1470000,1170000,1200000,1200000,4,5080000,4,0,0,0,0,66,83,85,99,[],[],84,72,70,63,98,65,75,89,84,79,82,80,70,64,70,72,63,74,26,31,10,26,27,36,29,38,36,38,40,44,55,35,28,31,28,26,42,53,42,43,27,40,37,32,45,38,28,40,29,43,44,45,26,24,41,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353279,553388075,MEGA,Broncos,2025-12-09 06:36:22.888606,False,350,False,,False,False,21,24,7,1986,Boise State,32,5,Noah,Noah Watkins,Noah Watkins,485,76,17,PLACEHOLDER,0,97,True,False,False,False,53,Watkins,29,10311,RG,2234,66,66,24,2026,5,0,66,315,0,1070000,970000,400000,400000,4,4200000,4,0,0,0,0,66,84,85,99,[],[],77,66,63,59,82,66,69,93,87,81,84,81,72,63,65,73,61,66,35,19,11,18,27,25,32,47,27,44,39,32,54,26,42,40,36,29,46,52,45,28,38,28,32,36,47,42,30,40,37,41,26,31,37,35,43,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353344,553387368,MEGA,Browns,2025-12-09 06:36:23.592276,False,326,False,,False,False,22,19,14,2017,Clemson,5,6,Brian,Brian Garner,Brian Garner,686,78,9,PLACEHOLDER,0,97,True,False,False,False,88,Garner,2,4203,TE,2362,66,66,24,2026,5,0,64,257,0,1060000,970000,360000,360000,4,4200000,4,0,0,0,0,64,74,28,98,[],[],84,81,65,55,84,74,85,87,72,83,47,52,61,52,52,53,49,65,32,36,11,19,29,10,14,45,48,60,72,81,70,75,64,26,67,59,60,68,69,57,62,67,76,34,46,41,38,36,39,26,48,25,46,41,32,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354387,553387597,MEGA,Rams,2025-12-09 06:36:36.509713,False,242,False,,False,False,23,22,14,1989,Ohio,11,5,Anthony,Anthony Peralta,Anthony Peralta,2704,77,26,PLACEHOLDER,0,97,True,False,False,True,55,Peralta,0,3950,DT,2103,66,66,24,2026,6,0,66,302,0,0,0,0,0,0,0,0,0,1,2770000,0,66,83,12,99,[],[],82,65,62,50,89,76,73,95,89,86,73,44,47,42,34,47,33,31,34,24,16,18,16,29,21,25,25,44,45,47,58,46,45,38,29,36,48,59,45,41,48,43,31,64,73,67,40,64,72,42,77,77,24,43,32,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354160,553388628,MEGA,Packers,2025-12-09 06:36:33.762412,False,339,False,,False,False,22,8,14,1971,Georgia,3,5,Sammy,Sammy Garland,Sammy Garland,1159,74,21,PLACEHOLDER,0,97,True,False,False,False,70,Garland,6,3768,LG,2224,66,66,24,2026,5,0,66,317,0,1190000,970000,880000,880000,4,4200000,4,0,0,0,0,66,85,85,92,[],[],82,70,65,50,91,72,66,87,87,84,84,79,71,64,66,70,60,70,48,37,16,20,33,11,15,48,31,37,35,45,57,45,46,31,37,46,42,47,44,40,34,46,45,26,43,30,42,34,47,43,30,25,26,24,41,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354051,553386097,MEGA,Jets,2025-12-09 06:36:32.542352,False,423,False,,False,False,22,31,15,2023,Bowling Green State,32,6,Corey,Corey Lynch,Corey Lynch,3081,76,42,PLACEHOLDER,0,97,True,False,False,False,8,Lynch,0,3711,QB,2012,66,66,24,2026,4,0,63,236,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,63,0,47,99,[],[],77,75,62,49,85,51,73,83,68,78,31,38,45,48,48,42,27,39,65,76,73,19,76,74,95,74,74,48,69,27,55,34,51,35,43,58,53,72,48,40,30,38,29,38,41,30,24,25,44,33,25,37,33,48,28,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354326,553386899,MEGA,Raiders,2025-12-09 06:36:35.810389,False,330,False,,False,False,22,24,14,2030,Utah,22,7,Alexander,Alexander Levens,Alexander Levens,2340,72,27,PLACEHOLDER,0,97,True,False,False,False,15,Levens,0,3704,WR,2373,66,66,24,2026,4,0,64,227,0,1010000,970000,160000,160000,4,4200000,4,0,0,0,0,64,87,12,96,[],[],88,85,60,50,95,87,91,91,69,85,59,45,44,37,56,42,32,56,48,18,15,13,37,34,11,34,28,59,76,78,72,80,79,62,77,69,60,84,66,66,62,72,86,39,45,42,27,33,48,41,35,48,33,45,30,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354555,553387081,MEGA,Seahawks,2025-12-09 06:36:38.762521,False,259,False,,False,False,23,25,1,1956,Florida State,29,4,Enrique,Enrique Valdez,Enrique Valdez,64,75,39,PLACEHOLDER,0,97,True,False,False,False,70,Valdez,12,3853,C,2215,66,66,24,2026,1,1,60,314,0,1200000,970000,920000,920000,4,4200000,4,0,0,0,0,60,85,85,92,[],[],75,67,66,50,90,58,61,88,89,78,84,88,64,74,64,62,70,70,44,31,14,33,34,27,19,48,29,47,44,31,56,35,36,38,48,48,29,50,45,45,47,40,25,37,47,33,29,40,36,29,41,31,34,41,38,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
